ImageName,isCancerous,cellType,trainValTest
./Image_classification_data/patch_images\5651.png,1,2,0
./Image_classification_data/patch_images\5652.png,1,2,2
./Image_classification_data/patch_images\5653.png,1,2,0
./Image_classification_data/patch_images\5654.png,1,2,0
./Image_classification_data/patch_images\5655.png,1,2,1
./Image_classification_data/patch_images\5656.png,1,2,1
./Image_classification_data/patch_images\5657.png,1,2,1
./Image_classification_data/patch_images\5658.png,1,2,0
./Image_classification_data/patch_images\5659.png,1,2,0
./Image_classification_data/patch_images\566.png,1,2,0
./Image_classification_data/patch_images\5660.png,1,2,0
./Image_classification_data/patch_images\5661.png,1,2,0
./Image_classification_data/patch_images\5662.png,1,2,1
./Image_classification_data/patch_images\5663.png,1,2,0
./Image_classification_data/patch_images\5664.png,1,2,0
./Image_classification_data/patch_images\5665.png,1,2,2
./Image_classification_data/patch_images\5666.png,1,2,2
./Image_classification_data/patch_images\5667.png,1,2,2
./Image_classification_data/patch_images\5668.png,1,2,0
./Image_classification_data/patch_images\5669.png,1,2,1
./Image_classification_data/patch_images\567.png,1,2,0
./Image_classification_data/patch_images\5670.png,1,2,0
./Image_classification_data/patch_images\5671.png,1,2,1
./Image_classification_data/patch_images\5672.png,1,2,1
./Image_classification_data/patch_images\5673.png,1,2,0
./Image_classification_data/patch_images\5674.png,1,2,0
./Image_classification_data/patch_images\5675.png,1,2,2
./Image_classification_data/patch_images\568.png,1,2,0
./Image_classification_data/patch_images\569.png,1,2,0
./Image_classification_data/patch_images\57.png,0,0,0
./Image_classification_data/patch_images\570.png,1,2,0
./Image_classification_data/patch_images\571.png,1,2,0
./Image_classification_data/patch_images\572.png,1,2,0
./Image_classification_data/patch_images\573.png,1,2,0
./Image_classification_data/patch_images\574.png,1,2,2
./Image_classification_data/patch_images\575.png,1,2,1
./Image_classification_data/patch_images\576.png,1,2,0
./Image_classification_data/patch_images\577.png,1,2,0
./Image_classification_data/patch_images\578.png,1,2,0
./Image_classification_data/patch_images\579.png,1,2,1
./Image_classification_data/patch_images\58.png,0,0,0
./Image_classification_data/patch_images\580.png,1,2,0
./Image_classification_data/patch_images\581.png,1,2,2
./Image_classification_data/patch_images\582.png,1,2,0
./Image_classification_data/patch_images\583.png,1,2,0
./Image_classification_data/patch_images\584.png,1,2,1
./Image_classification_data/patch_images\585.png,1,2,0
./Image_classification_data/patch_images\586.png,1,2,1
./Image_classification_data/patch_images\587.png,1,2,0
./Image_classification_data/patch_images\588.png,1,2,0
./Image_classification_data/patch_images\589.png,1,2,1
./Image_classification_data/patch_images\59.png,0,0,0
./Image_classification_data/patch_images\590.png,1,2,0
./Image_classification_data/patch_images\591.png,1,2,0
./Image_classification_data/patch_images\592.png,1,2,0
./Image_classification_data/patch_images\593.png,1,2,1
./Image_classification_data/patch_images\594.png,1,2,1
./Image_classification_data/patch_images\595.png,1,2,0
./Image_classification_data/patch_images\596.png,1,2,1
./Image_classification_data/patch_images\597.png,1,2,1
./Image_classification_data/patch_images\598.png,1,2,2
./Image_classification_data/patch_images\599.png,1,2,2
./Image_classification_data/patch_images\6.png,0,0,0
./Image_classification_data/patch_images\60.png,0,0,2
./Image_classification_data/patch_images\600.png,1,2,1
./Image_classification_data/patch_images\601.png,1,2,0
./Image_classification_data/patch_images\602.png,1,2,1
./Image_classification_data/patch_images\603.png,1,2,0
./Image_classification_data/patch_images\604.png,1,2,2
./Image_classification_data/patch_images\605.png,1,2,0
./Image_classification_data/patch_images\606.png,1,2,0
./Image_classification_data/patch_images\607.png,1,2,0
./Image_classification_data/patch_images\608.png,1,2,0
./Image_classification_data/patch_images\609.png,1,2,1
./Image_classification_data/patch_images\61.png,0,0,2
./Image_classification_data/patch_images\610.png,1,2,0
./Image_classification_data/patch_images\611.png,1,2,0
./Image_classification_data/patch_images\612.png,1,2,1
./Image_classification_data/patch_images\613.png,1,2,2
./Image_classification_data/patch_images\614.png,1,2,0
./Image_classification_data/patch_images\615.png,1,2,2
./Image_classification_data/patch_images\616.png,1,2,2
./Image_classification_data/patch_images\617.png,1,2,2
./Image_classification_data/patch_images\618.png,1,2,1
./Image_classification_data/patch_images\619.png,1,2,2
./Image_classification_data/patch_images\62.png,0,0,2
./Image_classification_data/patch_images\620.png,1,2,0
./Image_classification_data/patch_images\621.png,1,2,0
./Image_classification_data/patch_images\622.png,1,2,1
./Image_classification_data/patch_images\623.png,1,2,0
./Image_classification_data/patch_images\624.png,1,2,2
./Image_classification_data/patch_images\625.png,1,2,0
./Image_classification_data/patch_images\626.png,1,2,0
./Image_classification_data/patch_images\627.png,1,2,1
./Image_classification_data/patch_images\628.png,1,2,2
./Image_classification_data/patch_images\629.png,1,2,0
./Image_classification_data/patch_images\63.png,0,0,0
./Image_classification_data/patch_images\630.png,1,2,1
./Image_classification_data/patch_images\631.png,1,2,1
./Image_classification_data/patch_images\632.png,1,2,0
./Image_classification_data/patch_images\633.png,1,2,2
./Image_classification_data/patch_images\634.png,1,2,2
./Image_classification_data/patch_images\635.png,1,2,0
./Image_classification_data/patch_images\636.png,1,2,2
./Image_classification_data/patch_images\637.png,1,2,0
./Image_classification_data/patch_images\638.png,1,2,1
./Image_classification_data/patch_images\639.png,1,2,0
./Image_classification_data/patch_images\64.png,0,0,1
./Image_classification_data/patch_images\640.png,1,2,2
./Image_classification_data/patch_images\641.png,1,2,0
./Image_classification_data/patch_images\642.png,1,2,1
./Image_classification_data/patch_images\643.png,1,2,1
./Image_classification_data/patch_images\644.png,1,2,0
./Image_classification_data/patch_images\645.png,1,2,2
./Image_classification_data/patch_images\646.png,1,2,2
./Image_classification_data/patch_images\647.png,1,2,0
./Image_classification_data/patch_images\648.png,1,2,2
./Image_classification_data/patch_images\649.png,1,2,2
./Image_classification_data/patch_images\65.png,0,0,0
./Image_classification_data/patch_images\650.png,1,2,1
./Image_classification_data/patch_images\651.png,1,2,2
./Image_classification_data/patch_images\652.png,1,2,1
./Image_classification_data/patch_images\653.png,1,2,0
./Image_classification_data/patch_images\654.png,1,2,1
./Image_classification_data/patch_images\655.png,1,2,1
./Image_classification_data/patch_images\656.png,1,2,0
./Image_classification_data/patch_images\657.png,1,2,0
./Image_classification_data/patch_images\66.png,0,0,2
./Image_classification_data/patch_images\660.png,1,2,0
./Image_classification_data/patch_images\662.png,1,2,1
./Image_classification_data/patch_images\663.png,1,2,0
./Image_classification_data/patch_images\664.png,1,2,0
./Image_classification_data/patch_images\665.png,1,2,0
./Image_classification_data/patch_images\666.png,1,2,0
./Image_classification_data/patch_images\667.png,1,2,0
./Image_classification_data/patch_images\669.png,0,0,0
./Image_classification_data/patch_images\67.png,0,0,2
./Image_classification_data/patch_images\670.png,0,0,0
./Image_classification_data/patch_images\671.png,0,0,0
./Image_classification_data/patch_images\672.png,0,0,0
./Image_classification_data/patch_images\674.png,0,0,0
./Image_classification_data/patch_images\675.png,0,0,0
./Image_classification_data/patch_images\676.png,0,0,0
./Image_classification_data/patch_images\677.png,0,0,0
./Image_classification_data/patch_images\678.png,0,0,1
./Image_classification_data/patch_images\679.png,0,0,0
./Image_classification_data/patch_images\68.png,0,1,2
./Image_classification_data/patch_images\680.png,0,0,2
./Image_classification_data/patch_images\681.png,0,1,2
./Image_classification_data/patch_images\682.png,0,1,1
./Image_classification_data/patch_images\683.png,0,1,1
./Image_classification_data/patch_images\684.png,0,1,0
./Image_classification_data/patch_images\685.png,0,1,0
./Image_classification_data/patch_images\687.png,0,1,0
./Image_classification_data/patch_images\688.png,0,1,2
./Image_classification_data/patch_images\689.png,0,1,1
./Image_classification_data/patch_images\69.png,0,1,0
./Image_classification_data/patch_images\690.png,0,1,0
./Image_classification_data/patch_images\691.png,0,1,0
./Image_classification_data/patch_images\692.png,0,1,1
./Image_classification_data/patch_images\693.png,0,1,0
./Image_classification_data/patch_images\694.png,0,1,0
./Image_classification_data/patch_images\695.png,0,1,0
./Image_classification_data/patch_images\697.png,0,1,2
./Image_classification_data/patch_images\698.png,0,1,2
./Image_classification_data/patch_images\699.png,0,1,0
./Image_classification_data/patch_images\7.png,0,0,0
./Image_classification_data/patch_images\70.png,0,1,1
./Image_classification_data/patch_images\700.png,0,1,1
./Image_classification_data/patch_images\701.png,0,1,1
./Image_classification_data/patch_images\702.png,0,1,1
./Image_classification_data/patch_images\703.png,0,1,1
./Image_classification_data/patch_images\704.png,0,1,1
./Image_classification_data/patch_images\705.png,0,1,0
./Image_classification_data/patch_images\706.png,0,1,0
./Image_classification_data/patch_images\707.png,0,1,1
./Image_classification_data/patch_images\708.png,0,1,0
./Image_classification_data/patch_images\709.png,0,1,0
./Image_classification_data/patch_images\71.png,0,1,2
./Image_classification_data/patch_images\710.png,0,1,2
./Image_classification_data/patch_images\711.png,0,1,0
./Image_classification_data/patch_images\712.png,0,1,1
./Image_classification_data/patch_images\714.png,0,1,2
./Image_classification_data/patch_images\715.png,0,1,2
./Image_classification_data/patch_images\716.png,0,1,0
./Image_classification_data/patch_images\717.png,0,1,0
./Image_classification_data/patch_images\718.png,0,1,1
./Image_classification_data/patch_images\719.png,0,1,0
./Image_classification_data/patch_images\72.png,0,1,0
./Image_classification_data/patch_images\720.png,0,1,1
./Image_classification_data/patch_images\721.png,0,1,1
./Image_classification_data/patch_images\723.png,0,1,0
./Image_classification_data/patch_images\724.png,0,1,1
./Image_classification_data/patch_images\725.png,0,1,2
./Image_classification_data/patch_images\726.png,0,1,1
./Image_classification_data/patch_images\727.png,0,1,1
./Image_classification_data/patch_images\728.png,0,1,2
./Image_classification_data/patch_images\729.png,0,1,0
./Image_classification_data/patch_images\73.png,0,1,0
./Image_classification_data/patch_images\730.png,0,1,0
./Image_classification_data/patch_images\731.png,0,1,0
./Image_classification_data/patch_images\732.png,0,1,0
./Image_classification_data/patch_images\733.png,0,1,2
./Image_classification_data/patch_images\734.png,0,1,1
./Image_classification_data/patch_images\735.png,0,1,1
./Image_classification_data/patch_images\736.png,0,1,0
./Image_classification_data/patch_images\737.png,0,1,2
./Image_classification_data/patch_images\738.png,0,1,2
./Image_classification_data/patch_images\739.png,0,1,1
./Image_classification_data/patch_images\74.png,0,1,2
./Image_classification_data/patch_images\740.png,0,1,1
./Image_classification_data/patch_images\741.png,0,1,0
./Image_classification_data/patch_images\742.png,0,1,0
./Image_classification_data/patch_images\743.png,0,1,1
./Image_classification_data/patch_images\744.png,0,1,0
./Image_classification_data/patch_images\745.png,0,1,1
./Image_classification_data/patch_images\746.png,0,1,0
./Image_classification_data/patch_images\747.png,0,1,2
./Image_classification_data/patch_images\748.png,0,3,0
./Image_classification_data/patch_images\749.png,0,3,0
./Image_classification_data/patch_images\75.png,0,1,0
./Image_classification_data/patch_images\751.png,0,3,2
./Image_classification_data/patch_images\752.png,0,3,0
./Image_classification_data/patch_images\753.png,0,3,0
./Image_classification_data/patch_images\754.png,0,3,1
./Image_classification_data/patch_images\755.png,0,3,2
./Image_classification_data/patch_images\756.png,0,3,2
./Image_classification_data/patch_images\757.png,0,3,0
./Image_classification_data/patch_images\758.png,0,3,0
./Image_classification_data/patch_images\759.png,1,2,0
./Image_classification_data/patch_images\76.png,0,1,0
./Image_classification_data/patch_images\760.png,1,2,1
./Image_classification_data/patch_images\763.png,1,2,0
./Image_classification_data/patch_images\764.png,1,2,0
./Image_classification_data/patch_images\765.png,1,2,0
./Image_classification_data/patch_images\767.png,1,2,1
./Image_classification_data/patch_images\7677.png,0,0,0
./Image_classification_data/patch_images\768.png,1,2,1
./Image_classification_data/patch_images\7680.png,0,0,0
./Image_classification_data/patch_images\7681.png,0,0,0
./Image_classification_data/patch_images\7682.png,0,0,0
./Image_classification_data/patch_images\7683.png,0,0,0
./Image_classification_data/patch_images\7684.png,0,0,0
./Image_classification_data/patch_images\7685.png,0,0,0
./Image_classification_data/patch_images\7686.png,0,0,0
./Image_classification_data/patch_images\7687.png,0,0,0
./Image_classification_data/patch_images\7688.png,0,0,1
./Image_classification_data/patch_images\7689.png,0,0,0
./Image_classification_data/patch_images\769.png,1,2,0
./Image_classification_data/patch_images\7690.png,0,0,0
./Image_classification_data/patch_images\7691.png,0,0,2
./Image_classification_data/patch_images\7692.png,0,0,1
./Image_classification_data/patch_images\7693.png,0,0,2
./Image_classification_data/patch_images\7694.png,0,0,0
./Image_classification_data/patch_images\7695.png,0,0,0
./Image_classification_data/patch_images\7696.png,0,0,0
./Image_classification_data/patch_images\7697.png,0,0,0
./Image_classification_data/patch_images\7698.png,0,0,2
./Image_classification_data/patch_images\7699.png,0,0,0
./Image_classification_data/patch_images\77.png,0,1,2
./Image_classification_data/patch_images\770.png,1,2,0
./Image_classification_data/patch_images\7700.png,0,0,0
./Image_classification_data/patch_images\7701.png,0,0,1
./Image_classification_data/patch_images\7702.png,0,0,1
./Image_classification_data/patch_images\7703.png,0,0,1
./Image_classification_data/patch_images\7704.png,0,0,1
./Image_classification_data/patch_images\7705.png,0,0,1
./Image_classification_data/patch_images\7706.png,0,0,0
./Image_classification_data/patch_images\7707.png,0,0,0
./Image_classification_data/patch_images\7708.png,0,0,2
./Image_classification_data/patch_images\7709.png,0,0,0
./Image_classification_data/patch_images\771.png,1,2,1
./Image_classification_data/patch_images\7710.png,0,0,2
./Image_classification_data/patch_images\7712.png,0,0,0
./Image_classification_data/patch_images\7713.png,0,0,2
./Image_classification_data/patch_images\7715.png,0,0,0
./Image_classification_data/patch_images\7716.png,0,0,0
./Image_classification_data/patch_images\7717.png,0,0,1
./Image_classification_data/patch_images\7718.png,0,0,0
./Image_classification_data/patch_images\7719.png,0,0,0
./Image_classification_data/patch_images\772.png,1,2,0
./Image_classification_data/patch_images\7721.png,0,0,2
./Image_classification_data/patch_images\7722.png,0,0,0
./Image_classification_data/patch_images\7723.png,0,0,0
./Image_classification_data/patch_images\7725.png,0,0,2
./Image_classification_data/patch_images\7726.png,0,0,0
./Image_classification_data/patch_images\7727.png,0,0,1
./Image_classification_data/patch_images\7728.png,0,0,2
./Image_classification_data/patch_images\7729.png,0,0,1
./Image_classification_data/patch_images\773.png,1,2,0
./Image_classification_data/patch_images\7730.png,0,0,2
./Image_classification_data/patch_images\7731.png,0,0,1
./Image_classification_data/patch_images\7735.png,0,0,1
./Image_classification_data/patch_images\7736.png,0,0,2
./Image_classification_data/patch_images\7737.png,0,0,2
./Image_classification_data/patch_images\7738.png,0,0,0
./Image_classification_data/patch_images\7739.png,0,0,2
./Image_classification_data/patch_images\774.png,1,2,1
./Image_classification_data/patch_images\7740.png,0,0,2
./Image_classification_data/patch_images\7741.png,0,0,0
./Image_classification_data/patch_images\7742.png,0,0,1
./Image_classification_data/patch_images\7743.png,0,0,2
./Image_classification_data/patch_images\7744.png,0,0,0
./Image_classification_data/patch_images\7745.png,0,0,0
./Image_classification_data/patch_images\7746.png,0,0,0
./Image_classification_data/patch_images\7747.png,0,0,1
./Image_classification_data/patch_images\7748.png,0,0,0
./Image_classification_data/patch_images\7749.png,0,0,0
./Image_classification_data/patch_images\775.png,1,2,0
./Image_classification_data/patch_images\7750.png,0,0,2
./Image_classification_data/patch_images\7751.png,0,0,1
./Image_classification_data/patch_images\7752.png,0,0,0
./Image_classification_data/patch_images\7753.png,0,0,2
./Image_classification_data/patch_images\7754.png,0,0,0
./Image_classification_data/patch_images\7755.png,0,0,0
./Image_classification_data/patch_images\7756.png,0,0,0
./Image_classification_data/patch_images\7757.png,0,0,2
./Image_classification_data/patch_images\7758.png,0,0,0
./Image_classification_data/patch_images\7759.png,0,0,1
./Image_classification_data/patch_images\776.png,1,2,0
./Image_classification_data/patch_images\7760.png,0,0,0
./Image_classification_data/patch_images\7761.png,0,0,0
./Image_classification_data/patch_images\7762.png,0,0,0
./Image_classification_data/patch_images\7763.png,0,0,0
./Image_classification_data/patch_images\7764.png,0,0,1
./Image_classification_data/patch_images\7765.png,0,0,0
./Image_classification_data/patch_images\7766.png,0,0,0
./Image_classification_data/patch_images\7767.png,0,0,0
./Image_classification_data/patch_images\7768.png,0,0,0
./Image_classification_data/patch_images\7769.png,0,0,2
./Image_classification_data/patch_images\777.png,1,2,0
./Image_classification_data/patch_images\7770.png,0,0,1
./Image_classification_data/patch_images\7771.png,0,0,0
./Image_classification_data/patch_images\7772.png,0,0,0
./Image_classification_data/patch_images\7773.png,0,0,0
./Image_classification_data/patch_images\7774.png,0,0,1
./Image_classification_data/patch_images\7778.png,0,0,1
./Image_classification_data/patch_images\7779.png,0,0,1
./Image_classification_data/patch_images\778.png,1,2,0
./Image_classification_data/patch_images\7780.png,0,0,0
./Image_classification_data/patch_images\7781.png,0,0,1
./Image_classification_data/patch_images\7782.png,0,0,1
./Image_classification_data/patch_images\7783.png,0,0,0
./Image_classification_data/patch_images\7784.png,0,0,0
./Image_classification_data/patch_images\7785.png,0,0,0
./Image_classification_data/patch_images\7786.png,0,0,2
./Image_classification_data/patch_images\7787.png,0,0,0
./Image_classification_data/patch_images\7788.png,0,0,2
./Image_classification_data/patch_images\7789.png,0,0,0
./Image_classification_data/patch_images\779.png,1,2,0
./Image_classification_data/patch_images\7790.png,0,0,0
./Image_classification_data/patch_images\7792.png,0,0,0
./Image_classification_data/patch_images\7793.png,0,0,2
./Image_classification_data/patch_images\7794.png,0,0,0
./Image_classification_data/patch_images\7795.png,0,0,1
./Image_classification_data/patch_images\7796.png,0,0,0
./Image_classification_data/patch_images\7797.png,0,0,0
./Image_classification_data/patch_images\7798.png,0,0,0
./Image_classification_data/patch_images\7799.png,0,0,2
./Image_classification_data/patch_images\78.png,0,1,0
./Image_classification_data/patch_images\780.png,1,2,0
./Image_classification_data/patch_images\7800.png,0,0,0
./Image_classification_data/patch_images\7801.png,0,0,1
./Image_classification_data/patch_images\7802.png,0,0,0
./Image_classification_data/patch_images\7803.png,0,0,0
./Image_classification_data/patch_images\7804.png,0,0,0
./Image_classification_data/patch_images\7805.png,0,0,0
./Image_classification_data/patch_images\7807.png,0,1,2
./Image_classification_data/patch_images\7808.png,0,1,0
./Image_classification_data/patch_images\7809.png,0,1,1
./Image_classification_data/patch_images\781.png,1,2,0
./Image_classification_data/patch_images\7810.png,0,1,0
./Image_classification_data/patch_images\7811.png,0,1,0
./Image_classification_data/patch_images\7812.png,0,1,0
./Image_classification_data/patch_images\7813.png,0,1,0
./Image_classification_data/patch_images\7814.png,0,1,2
./Image_classification_data/patch_images\7815.png,0,1,0
./Image_classification_data/patch_images\7816.png,0,1,2
./Image_classification_data/patch_images\7817.png,0,1,0
./Image_classification_data/patch_images\7818.png,0,1,1
./Image_classification_data/patch_images\7819.png,0,1,0
./Image_classification_data/patch_images\782.png,1,2,0
./Image_classification_data/patch_images\7820.png,0,1,1
./Image_classification_data/patch_images\7821.png,0,1,1
./Image_classification_data/patch_images\7823.png,0,1,0
./Image_classification_data/patch_images\7825.png,0,1,0
./Image_classification_data/patch_images\7826.png,0,1,1
./Image_classification_data/patch_images\7827.png,0,1,0
./Image_classification_data/patch_images\7828.png,0,1,0
./Image_classification_data/patch_images\7829.png,0,1,0
./Image_classification_data/patch_images\7830.png,0,1,1
./Image_classification_data/patch_images\7831.png,0,1,0
./Image_classification_data/patch_images\7832.png,0,1,2
./Image_classification_data/patch_images\7833.png,0,1,1
./Image_classification_data/patch_images\7834.png,0,1,1
./Image_classification_data/patch_images\7835.png,0,1,0
./Image_classification_data/patch_images\7836.png,0,1,0
./Image_classification_data/patch_images\7837.png,0,1,0
./Image_classification_data/patch_images\7838.png,0,1,0
./Image_classification_data/patch_images\7839.png,0,1,2
./Image_classification_data/patch_images\7840.png,0,1,0
./Image_classification_data/patch_images\7841.png,0,1,0
./Image_classification_data/patch_images\7842.png,0,1,0
./Image_classification_data/patch_images\7843.png,0,1,0
./Image_classification_data/patch_images\7844.png,0,1,1
./Image_classification_data/patch_images\7845.png,0,1,0
./Image_classification_data/patch_images\7846.png,0,1,0
./Image_classification_data/patch_images\7847.png,0,1,0
./Image_classification_data/patch_images\7848.png,0,1,0
./Image_classification_data/patch_images\7849.png,0,1,1
./Image_classification_data/patch_images\785.png,1,2,0
./Image_classification_data/patch_images\7850.png,0,1,1
./Image_classification_data/patch_images\7851.png,0,1,2
./Image_classification_data/patch_images\7852.png,0,1,0
./Image_classification_data/patch_images\7853.png,0,1,2
./Image_classification_data/patch_images\7854.png,0,1,0
./Image_classification_data/patch_images\7855.png,0,1,2
./Image_classification_data/patch_images\7856.png,0,1,0
./Image_classification_data/patch_images\7857.png,0,1,0
./Image_classification_data/patch_images\7858.png,0,1,0
./Image_classification_data/patch_images\7859.png,0,1,2
./Image_classification_data/patch_images\786.png,1,2,2
./Image_classification_data/patch_images\7860.png,0,1,0
./Image_classification_data/patch_images\7861.png,0,1,0
./Image_classification_data/patch_images\7862.png,0,1,0
./Image_classification_data/patch_images\7863.png,0,1,0
./Image_classification_data/patch_images\7864.png,0,1,1
./Image_classification_data/patch_images\7865.png,0,1,2
./Image_classification_data/patch_images\7866.png,0,1,0
./Image_classification_data/patch_images\7867.png,0,1,0
./Image_classification_data/patch_images\7868.png,0,1,2
./Image_classification_data/patch_images\7869.png,0,1,0
./Image_classification_data/patch_images\787.png,1,2,0
./Image_classification_data/patch_images\7870.png,0,1,0
./Image_classification_data/patch_images\7871.png,0,1,1
./Image_classification_data/patch_images\7872.png,0,1,0
./Image_classification_data/patch_images\7873.png,0,1,0
./Image_classification_data/patch_images\7874.png,0,1,0
./Image_classification_data/patch_images\7875.png,0,1,2
./Image_classification_data/patch_images\7876.png,0,1,0
./Image_classification_data/patch_images\7877.png,0,1,1
./Image_classification_data/patch_images\7878.png,0,1,0
./Image_classification_data/patch_images\7879.png,0,1,0
./Image_classification_data/patch_images\788.png,1,2,0
./Image_classification_data/patch_images\7882.png,0,1,0
./Image_classification_data/patch_images\7883.png,0,1,2
./Image_classification_data/patch_images\7885.png,0,1,0
./Image_classification_data/patch_images\7886.png,0,1,0
./Image_classification_data/patch_images\7887.png,0,1,0
./Image_classification_data/patch_images\7888.png,0,1,1
./Image_classification_data/patch_images\7889.png,0,1,2
./Image_classification_data/patch_images\789.png,1,2,2
./Image_classification_data/patch_images\7890.png,0,1,0
./Image_classification_data/patch_images\7892.png,0,1,0
./Image_classification_data/patch_images\7895.png,0,3,2
./Image_classification_data/patch_images\7896.png,0,3,1
./Image_classification_data/patch_images\7897.png,0,3,0
./Image_classification_data/patch_images\7898.png,0,3,1
./Image_classification_data/patch_images\79.png,0,3,1
./Image_classification_data/patch_images\790.png,1,2,2
./Image_classification_data/patch_images\7900.png,1,2,2
./Image_classification_data/patch_images\7903.png,1,2,0
./Image_classification_data/patch_images\7904.png,1,2,2
./Image_classification_data/patch_images\7905.png,1,2,0
./Image_classification_data/patch_images\7906.png,1,2,2
./Image_classification_data/patch_images\7908.png,1,2,1
./Image_classification_data/patch_images\7909.png,1,2,2
./Image_classification_data/patch_images\791.png,1,2,0
./Image_classification_data/patch_images\7910.png,1,2,0
./Image_classification_data/patch_images\7911.png,1,2,0
./Image_classification_data/patch_images\7912.png,1,2,0
./Image_classification_data/patch_images\7913.png,1,2,1
./Image_classification_data/patch_images\7914.png,1,2,0
./Image_classification_data/patch_images\7917.png,1,2,0
./Image_classification_data/patch_images\7918.png,1,2,0
./Image_classification_data/patch_images\7919.png,1,2,0
./Image_classification_data/patch_images\792.png,1,2,2
./Image_classification_data/patch_images\7920.png,1,2,0
./Image_classification_data/patch_images\7921.png,1,2,1
./Image_classification_data/patch_images\7922.png,1,2,0
./Image_classification_data/patch_images\7923.png,1,2,0
./Image_classification_data/patch_images\7924.png,1,2,1
./Image_classification_data/patch_images\7925.png,1,2,0
./Image_classification_data/patch_images\7926.png,1,2,2
./Image_classification_data/patch_images\7927.png,1,2,0
./Image_classification_data/patch_images\7928.png,1,2,2
./Image_classification_data/patch_images\7929.png,1,2,0
./Image_classification_data/patch_images\793.png,1,2,0
./Image_classification_data/patch_images\7930.png,1,2,2
./Image_classification_data/patch_images\7931.png,1,2,0
./Image_classification_data/patch_images\7932.png,1,2,2
./Image_classification_data/patch_images\7933.png,1,2,0
./Image_classification_data/patch_images\7934.png,1,2,0
./Image_classification_data/patch_images\7935.png,1,2,2
./Image_classification_data/patch_images\7936.png,1,2,0
./Image_classification_data/patch_images\7937.png,1,2,0
./Image_classification_data/patch_images\7938.png,1,2,1
./Image_classification_data/patch_images\7939.png,1,2,0
./Image_classification_data/patch_images\794.png,1,2,1
./Image_classification_data/patch_images\7940.png,1,2,2
./Image_classification_data/patch_images\7941.png,1,2,0
./Image_classification_data/patch_images\7942.png,1,2,0
./Image_classification_data/patch_images\7943.png,1,2,0
./Image_classification_data/patch_images\7944.png,1,2,0
./Image_classification_data/patch_images\7945.png,1,2,0
./Image_classification_data/patch_images\7946.png,1,2,0
./Image_classification_data/patch_images\7947.png,1,2,1
./Image_classification_data/patch_images\7948.png,1,2,0
./Image_classification_data/patch_images\7949.png,1,2,1
./Image_classification_data/patch_images\795.png,1,2,0
./Image_classification_data/patch_images\7950.png,1,2,2
./Image_classification_data/patch_images\7951.png,1,2,0
./Image_classification_data/patch_images\7952.png,1,2,2
./Image_classification_data/patch_images\7953.png,1,2,2
./Image_classification_data/patch_images\7954.png,1,2,0
./Image_classification_data/patch_images\7955.png,1,2,0
./Image_classification_data/patch_images\7956.png,1,2,0
./Image_classification_data/patch_images\7957.png,1,2,1
./Image_classification_data/patch_images\7958.png,1,2,0
./Image_classification_data/patch_images\7959.png,1,2,0
./Image_classification_data/patch_images\796.png,1,2,1
./Image_classification_data/patch_images\7960.png,1,2,2
./Image_classification_data/patch_images\7961.png,1,2,0
./Image_classification_data/patch_images\7962.png,1,2,0
./Image_classification_data/patch_images\7963.png,1,2,0
./Image_classification_data/patch_images\7964.png,1,2,1
./Image_classification_data/patch_images\7965.png,1,2,1
./Image_classification_data/patch_images\7966.png,1,2,0
./Image_classification_data/patch_images\7967.png,1,2,0
./Image_classification_data/patch_images\7968.png,1,2,0
./Image_classification_data/patch_images\7969.png,1,2,0
./Image_classification_data/patch_images\797.png,1,2,0
./Image_classification_data/patch_images\7970.png,1,2,0
./Image_classification_data/patch_images\7971.png,1,2,0
./Image_classification_data/patch_images\7972.png,1,2,0
./Image_classification_data/patch_images\7973.png,1,2,0
./Image_classification_data/patch_images\7974.png,1,2,2
./Image_classification_data/patch_images\7975.png,1,2,0
./Image_classification_data/patch_images\7976.png,1,2,0
./Image_classification_data/patch_images\7977.png,1,2,1
./Image_classification_data/patch_images\7978.png,1,2,0
./Image_classification_data/patch_images\7979.png,1,2,0
./Image_classification_data/patch_images\798.png,1,2,0
./Image_classification_data/patch_images\7980.png,1,2,0
./Image_classification_data/patch_images\7981.png,1,2,0
./Image_classification_data/patch_images\7982.png,1,2,1
./Image_classification_data/patch_images\7983.png,1,2,2
./Image_classification_data/patch_images\7984.png,1,2,2
./Image_classification_data/patch_images\7985.png,1,2,2
./Image_classification_data/patch_images\7986.png,1,2,0
./Image_classification_data/patch_images\7987.png,1,2,0
./Image_classification_data/patch_images\7988.png,1,2,1
./Image_classification_data/patch_images\7989.png,1,2,2
./Image_classification_data/patch_images\799.png,1,2,1
./Image_classification_data/patch_images\7990.png,1,2,0
./Image_classification_data/patch_images\7991.png,1,2,0
./Image_classification_data/patch_images\7992.png,1,2,0
./Image_classification_data/patch_images\7993.png,1,2,0
./Image_classification_data/patch_images\7994.png,1,2,2
./Image_classification_data/patch_images\7995.png,1,2,0
./Image_classification_data/patch_images\7996.png,1,2,1
./Image_classification_data/patch_images\7997.png,1,2,0
./Image_classification_data/patch_images\7998.png,1,2,1
./Image_classification_data/patch_images\7999.png,1,2,0
./Image_classification_data/patch_images\8.png,0,0,2
./Image_classification_data/patch_images\80.png,1,2,0
./Image_classification_data/patch_images\800.png,1,2,2
./Image_classification_data/patch_images\8000.png,1,2,0
./Image_classification_data/patch_images\8001.png,1,2,0
